S-77,24A03-AD; 74C01-DBD,?,P{w[+mC]=GMR24A03-pBPp65ADZpUw}attP40,P{w[+mC]=GMR74C01-pBPZpGdbdUw}attP2,JRC_SS01062 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-78,24F06-AD; 45E06-DBD,?,P{w[+mC]=GMR24F06-pBPp65ADZpUw}attP40,P{w[+mC]=GMR45E06-pBPZpGdbdUw}attP2,JRC_SS01063 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-79,27E07-AD; 14D01-DBD,?,P{w[+mC]=GMR27E07-pBPp65ADZpUw}attP40,P{w[+mC]=GMR14D01-pBPZpGdbdUw}attP2,JRC_SS01064 (S/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-80,30C01-AD; 85H01-DBD,?,P{w[+mC]=GMR30C01-pBPp65ADZpUw}attP40,P{w[+mC]=GMR85H01-pBPZpGdbdUw}attP2,JRC_SS01065 (S/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-81,30C12-AD; 22D06-DBD,?,P{w[+mC]=GMR30C12-pBPp65ADZpUw}attP40,P{w[+mC]=GMR22D06-pBPZpGdbdUw}attP2,JRC_SS01066 (L/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-82,31B08-AD; 88C07-DBD,?,P{w[+mC]=GMR31B08-pBPp65ADZpUw}attP40,P{w[+mC]=GMR88C07-pBPZpGdbdUw}attP2,JRC_SS01067,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-83,32C05-AD; 70C05-DBD,?,P{w[+mC]=GMR32C05-pBPp65ADZpUw}attP40,P{w[+mC]=GMR70C05-pBPZpGdbdUw}attP2,JRC_SS01068 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-84,38H06-AD; 104A09-DBD,?,P{w[+mC]=GMR38H06-pBPp65ADZpUw}attP40,P{w[+mC]=BJD104A09-pBPZpGdbdUw}attP2,JRC_SS01069 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-85,38H06-AD; 65D06-DBD,?,P{w[+mC]=GMR38H06-pBPp65ADZpUw}attP40,P{w[+mC]=GMR65D06-pBPZpGdbdUw}attP2,JRC_SS01070 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-86,40H12-AD; 85H01-DBD,?,P{w[+mC]=GMR40H12-pBPp65ADZpUw}attP40,P{w[+mC]=GMR85H01-pBPZpGdbdUw}attP2,JRC_SS01071 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-87,42B02-AD; 65C02-DBD,?,P{w[+mC]=GMR42B02-pBPp65ADZpUw}attP40,P{w[+mC]=GMR65C02-pBPZpGdbdUw}attP2,JRC_SS01072 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-88,42B02-AD; 65C10-DBD,?,P{w[+mC]=GMR42B02-pBPp65ADZpUw}attP40,P{w[+mC]=GMR65C10-pBPZpGdbdUw}attP2,JRC_SS01073 (Y),"Same as S-16. Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-89,42B02-AD; 89B01-DBD,?,P{w[+mC]=GMR42B02-pBPp65ADZpUw}attP40,P{w[+mC]=GMR89B01-pBPZpGdbdUw}attP2,JRC_SS01074 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-90,47H03-AD; 59F08-DBD,?,P{w[+mC]=GMR47H03-pBPp65ADZpUw}attP40,P{w[+mC]=GMR59F08-pBPZpGdbdUw}attP2,JRC_SS01075 (S/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-91,50D07-AD; 74C01-DBD,?,P{w[+mC]=GMR50D07-pBPp65ADZpUw}attP40,P{w[+mC]=GMR74C01-pBPZpGdbdUw}attP2,JRC_SS01076 (L/CyO),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-92,61A01-AD; 102G11-DBD,?,P{w[+mC]=GMR61A01-pBPp65ADZpUw}attP40,P{w[+mC]=BJD102G11-pBPZpGdbdUw}attP2,JRC_SS01077 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-93,69C11-AD; 81D05-DBD,?,P{w[+mC]=GMR69C11-pBPp65ADZpUw}attP40,P{w[+mC]=GMR81D05-pBPZpGdbdUw}attP2,JRC_SS01078 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-94,77A02-AD; 2201-DBD,?,P{w[+mC]=GMR77A02-pBPp65ADZpUw}attP40,P{w[+mC]=GMR22G01-pBPZpGdbdUw}attP2,JRC_SS01079 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-95,84B12-AD; 105D02-DBD,?,P{w[+mC]=GMR84B12-pBPp65ADZpUw}attP40,P{w[+mC]=BJD105D02-pBPZpGdbdUw}attP2,JRC_SS01080 (S/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-96,91C05-AD; 31B08-DBD,?,P{w[+mC]=GMR91C05-pBPp65ADZpUw}attP40,P{w[+mC]=GMR31B08-pBPZpGdbdUw}attP2,JRC_SS01081 (L/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-97,104B12-AD; 38F04-DBD,?,P{w[+mC]=BJD104B12-pBPp65ADZpUw}attP40,P{w[+mC]=GMR38F04-pBPZpGdbdUw}attP2,JRC_SS01540,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-98,104E03-AD; 56G08-DBD,?,P{w[+mC]=BJD104E03-pBPp65ADZpUw}attP40,P{w[+mC]=GMR56G08-pBPZpGdbdUw}attP2,JRC_SS01541 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-99,104E03-AD; 87B09-DBD,?,P{w[+mC]=BJD104E03-pBPp65ADZpUw}attP40,P{w[+mC]=GMR87B09-pBPZpGdbdUw}attP2,JRC_SS01542,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-100,105A07-AD; 107F12-DBD,?,P{w[+mC]=BJD105A07-pBPp65ADZpUw}attP40,P{w[+mC]=BJD107F12-pBPZpGdbdUw}attP2,JRC_SS01543,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-101,105D02-AD; 124C05-DBD,?,P{w[+mC]=BJD105D02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD124C05-pBPZpGdbdUw}attP2,JRC_SS01544 (L/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-102,109D01-AD; 102A03-DBD,?,P{w[+mC]=BJD109D01-pBPp65ADZpUw}attP40,P{w[+mC]=BJD102A03-pBPZpGdbdUw}attP2,JRC_SS01545,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-103,111C04-AD; 104E03-DBD,?,P{w[+mC]=BJD111C04-pBPp65ADZpUw}attP40,P{w[+mC]=BJD104E03-pBPZpGdbdUw}attP2,JRC_SS01546,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-104,111G08-AD; 105G01-DBD,?,P{w[+mC]=BJD111G08-pBPp65ADZpUw}attP40,P{w[+mC]=BJD105G01-pBPZpGdbdUw}attP2,JRC_SS01547 (S/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-105,112C12-AD; 104A01-DBD,?,P{w[+mC]=BJD112C12-pBPp65ADZpUw}attP40,P{w[+mC]=BJD104A01-pBPZpGdbdUw}attP2,JRC_SS01548 (L/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-106,113F07-AD; 103C12-DBD,?,P{w[+mC]=BJD113F07-pBPp65ADZpUw}attP40,P{w[+mC]=BJD103C12-pBPZpGdbdUw}attP2,JRC_SS01549,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-107,113G07-AD; 126F01-DBD,?,P{w[+mC]=BJD113G07-pBPp65ADZpUw}attP40,P{w[+mC]=BJD126F01-pBPZpGdbdUw}attP2,JRC_SS01550,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-108,114G06-AD; 118A10-DBD,?,P{w[+mC]=BJD114G06-pBPp65ADZpUw}attP40,P{w[+mC]=BJD118A10-pBPZpGdbdUw}attP2,JRC_SS01551,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-109,115A02-AD; 111C04-DBD,?,P{w[+mC]=BJD115A02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD111C04-pBPZpGdbdUw}attP2,JRC_SS01552 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-110,119E05-AD; 89A03-DBD,?,P{w[+mC]=BJD119E05-pBPp65ADZpUw}attP40,P{w[+mC]=GMR89A03-pBPZpGdbdUw}attP2,JRC_SS01553,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-111,124F08-AD; 124C05-DBD,?,P{w[+mC]=BJD124F08-pBPp65ADZpUw}attP40,P{w[+mC]=BJD124C05-pBPZpGdbdUw}attP2,JRC_SS01554 (S/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-112,10A07-AD; 104F07-DBD,?,P{w[+mC]=GMR10A07-pBPp65ADZpUw}attP40,P{w[+mC]=BJD104F07-pBPZpGdbdUw}attP2,JRC_SS01555,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-113,11E07-AD; 77F05-DBD,?,P{w[+mC]=GMR11E07-pBPp65ADZpUw}attP40,P{w[+mC]=GMR77F05-pBPZpGdbdUw}attP2,"JRC_SS01556 (Y/CyOTb, TM6B)","Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-114,13D04-AD; 65D05-DBD,?,P{w[+mC]=GMR13D04-pBPp65ADZpUw}attP40,P{w[+mC]=GMR65D05-pBPZpGdbdUw}attP2,JRC_SS01557 (L/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-115,27E07-AD; 109H06-DBD,?,P{w[+mC]=GMR27E07-pBPp65ADZpUw}attP40,P{w[+mC]=BJD109H06-pBPZpGdbdUw}attP2,JRC_SS01558,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-116,29F12-AD; 88C07-DBD,?,P{w[+mC]=GMR29F12-pBPp65ADZpUw}attP40,P{w[+mC]=GMR88C07-pBPZpGdbdUw}attP2,JRC_SS01559 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-117,31H10-AD; 111C04-DBD,?,P{w[+mC]=GMR31H10-pBPp65ADZpUw}attP40,P{w[+mC]=BJD111C04-pBPZpGdbdUw}attP2,JRC_SS01560 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-118,42B02-AD; 106G05-DBD,?,P{w[+mC]=GMR42B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD106G05-pBPZpGdbdUw}attP2,JRC_SS01561 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-119,42B02-AD; 111B02-DBD,?,P{w[+mC]=GMR42B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD111B02-pBPZpGdbdUw}attP2,JRC_SS01562 (S/CyOTb),"Same as S-18. Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-120,42B02-AD; 123B01-DBD,?,P{w[+mC]=GMR42B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD123B01-pBPZpGdbdUw}attP2,JRC_SS01563 (/CyOTb),"Same as S-19. Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-121,44A07-AD; 114C04-DBD,?,P{w[+mC]=GMR44A07-pBPp65ADZpUw}attP40,P{w[+mC]=BJD114C04-pBPZpGdbdUw}attP2,JRC_SS01564 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-122,60B11-AD; 83B04-DBD,?,P{w[+mC]=GMR60B11-pBPp65ADZpUw}attP40,P{w[+mC]=GMR83B04-pBPZpGdbdUw}attP2,JRC_SS01565,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-123,66B05-AD; 85H06-DBD,?,P{w[+mC]=GMR66B05-pBPp65ADZpUw}attP40,P{w[+mC]=GMR85H06-pBPZpGdbdUw}attP2,JRC_SS01566,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-124,88F03-AD; 109F06-DBD,?,P{w[+mC]=GMR88F03-pBPp65ADZpUw}attP40,P{w[+mC]=BJD109F06-pBPZpGdbdUw}attP2,JRC_SS01567 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-125,91C05-AD; 10A12-DBD,?,P{w[+mC]=GMR91C05-pBPp65ADZpUw}attP40,P{w[+mC]=GMR10A12-pBPZpGdbdUw}attP2,"JRC_SS01568 (L/CyOTb, TM6B)","Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-126,103G03-AD; 111F03-DBD,?,P{w[+mC]=BJD103G03-pBPp65ADZpUw}attP40,P{w[+mC]=BJD111F03-pBPZpGdbdUw}attP2,JRC_SS01569,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-127,103G03-AD; 121A10-DBD,?,P{w[+mC]=BJD103G03-pBPp65ADZpUw}attP40,P{w[+mC]=BJD121A10-pBPZpGdbdUw}attP2,JRC_SS01570,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-128,104E03-AD; 100E01-DBD,?,P{w[+mC]=BJD104E03-pBPp65ADZpUw}attP40,P{w[+mC]=BJD100E01-pBPZpGdbdUw}attP2,JRC_SS01571,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-129,105D02-AD; 100H09-DBD,?,P{w[+mC]=BJD105D02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD105D02-pBPZpGdbdUw}attP2,JRC_SS01572 (L/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-130,105D02-AD; 115A02-DBD,?,P{w[+mC]=BJD105D02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD115A02-pBPZpGdbdUw}attP2,JRC_SS01573 (L/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-131,108F02-AD; 114C04-DBD,?,P{w[+mC]=BJD108F02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD114C04-pBPZpGdbdUw}attP2,JRC_SS01574 (L/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-132,109D01-AD; 120E12-DBD,?,P{w[+mC]=BJD109D01-pBPp65ADZpUw}attP40,P{w[+mC]=BJD120E12-pBPZpGdbdUw}attP2,JRC_SS01575,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-133,109D01-AD; 70C05-DBD,?,P{w[+mC]=BJD109D01-pBPp65ADZpUw}attP40,P{w[+mC]=GMR70C05-pBPZpGdbdUw}attP2,JRC_SS01576,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-134,111B02-AD; 106G05-DBD,?,P{w[+mC]=BJD111B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD106G05-pBPZpGdbdUw}attP2,JRC_SS01577,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-135,111B02-AD; 112B02-DBD,?,P{w[+mC]=BJD111B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD112B02-pBPZpGdbdUw}attP2,JRC_SS01578,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-136,113G07-AD; 81C11-DBD,?,P{w[+mC]=BJD113G07-pBPp65ADZpUw}attP40,P{w[+mC]=GMR81C11-pBPZpGdbdUw}attP2,JRC_SS01579,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-137,115F05-AD; 48E11-DBD,?,P{w[+mC]=BJD115F05-pBPp65ADZpUw}attP40,P{w[+mC]=GMR48E11-pBPZpGdbdUw}attP2,JRC_SS01580,"Same as S-28. Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-138,116F08-AD; 102D12-DBD,?,P{w[+mC]=BJD116F08-pBPp65ADZpUw}attP40,P{w[+mC]=BJD102D1-pBPZpGdbdUw}attP2,JRC_SS01581,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-139,117H04-AD; 114A11-DBD,?,P{w[+mC]=BJD117H04-pBPp65ADZpUw}attP40,P{w[+mC]=BJD114A11-pBPZpGdbdUw}attP2,JRC_SS01582,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-140,119F04-AD; 100H11-DBD,?,P{w[+mC]=BJD119F04-pBPp65ADZpUw}attP40,P{w[+mC]=BJD100H11-pBPZpGdbdUw}attP2,"JRC_SS01583 (Y/CyOTb, TM6B)","Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-141,123F06-AD; 32B03-DBD,?,P{w[+mC]=BJD123F06-pBPp65ADZpUw}attP40,P{w[+mC]=GMR32B03-pBPZpGdbdUw}attP2,JRC_SS01584,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-142,10A07-AD; 24D07-DBD,?,P{w[+mC]=GMR10A07-pBPp65ADZpUw}attP40,P{w[+mC]=GMR24D07-pBPZpGdbdUw}attP2,JRC_SS01585 (L/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-143,10A11-AD; 33A01-DBD,?,P{w[+mC]=GMR10A11-pBPp65ADZpUw}attP40,P{w[+mC]=GMR33A01-pBPZpGdbdUw}attP2,JRC_SS01586 (Y),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-144,11H10-AD; 104F07-DBD,?,P{w[+mC]=GMR11H10-pBPp65ADZpUw}attP40,P{w[+mC]=BJD104F07-pBPZpGdbdUw}attP2,JRC_SS01587 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-145,14H09-AD; 13B05-DBD,?,P{w[+mC]=GMR14H09-pBPp65ADZpUw}attP40,P{w[+mC]=GMR13B05-pBPZpGdbdUw}attP2,JRC_SS01588,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-146,20C03-AD; 23C07-DBD,?,P{w[+mC]=GMR20C03-pBPp65ADZpUw}attP40,P{w[+mC]=GMR23C07-pBPZpGdbdUw}attP2,JRC_SS01589 (S/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-147,20C03-AD; 31B08-DBD,?,P{w[+mC]=GMR20C03-pBPp65ADZpUw}attP40,P{w[+mC]=GMR31B08-pBPZpGdbdUw}attP2,JRC_SS01590 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-148,22C05-AD; 115D03-DBD,?,P{w[+mC]=GMR22C05-pBPp65ADZpUw}attP40,P{w[+mC]=BJD115D03-pBPZpGdbdUw}attP2,JRC_SS01591,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-149,26E02-AD; 81D05-DBD,?,P{w[+mC]=GMR26E02-pBPp65ADZpUw}attP40,P{w[+mC]=GMR81D05-pBPZpGdbdUw}attP2,JRC_SS01592 (Y/CyOTb),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-150,27E07-AD; 20F03-DBD,?,P{w[+mC]=GMR27E07-pBPp65ADZpUw}attP40,P{w[+mC]=GMR20F03-pBPZpGdbdUw}attP2,JRC_SS01593,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-151,29F12-AD; 24A03-DBD,?,P{w[+mC]=GMR29F12-pBPp65ADZpUw}attP40,P{w[+mC]=GMR24A03-pBPZpGdbdUw}attP2,JRC_SS01594,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-152,29F12-AD; 31B08-DBD,?,P{w[+mC]=GMR29F12-pBPp65ADZpUw}attP40,P{w[+mC]=GMR31B08-pBPZpGdbdUw}attP2,JRC_SS01595,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-153,29F12-AD; 37G07-DBD,?,P{w[+mC]=GMR29F12-pBPp65ADZpUw}attP40,P{w[+mC]=GMR37G07-pBPZpGdbdUw}attP2,JRC_SS01596,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-154,42B02-AD; 101D01-DBD,?,P{w[+mC]=GMR42B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD101D01-pBPZpGdbdUw}attP2,JRC_SS01597,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-155,42B02-AD; 106H06-DBD,?,P{w[+mC]=GMR42B02-pBPp65ADZpUw}attP40,P{w[+mC]=BJD106H06-pBPZpGdbdUw}attP2,JRC_SS01598 (TM6B),"Same as S-21. Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-156,47D05-AD; 39H12-DBD,?,P{w[+mC]=GMR47D05-pBPp65ADZpUw}attP40,P{w[+mC]=GMR39H12-pBPZpGdbdUw}attP2,JRC_SS01599,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-157,59B10-AD; 21F05-DBD,?,P{w[+mC]=GMR59B10-pBPp65ADZpUw}attP40,P{w[+mC]=GMR21F05-pBPZpGdbdUw}attP2,JRC_SS01600,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-158,59B10-AD; 21H11-DBD,?,P{w[+mC]=GMR59B10-pBPp65ADZpUw}attP40,P{w[+mC]=GMR21H11-pBPZpGdbdUw}attP2,JRC_SS01601,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-159,64B03-AD; 29G08-DBD,?,P{w[+mC]=GMR64B03-pBPp65ADZpUw}attP40,P{w[+mC]=GMR29G08-pBPZpGdbdUw}attP2,JRC_SS01602 (L/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-160,72H09-AD; 118A10-DBD,?,P{w[+mC]=GMR72H09-pBPp65ADZpUw}attP40,P{w[+mC]=BJD118A10-pBPZpGdbdUw}attP2,JRC_SS01603,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-161,73A05-AD; 100F04-DBD,?,P{w[+mC]=GMR73A05-pBPp65ADZpUw}attP40,P{w[+mC]=BJD100F04-pBPZpGdbdUw}attP2,JRC_SS01604,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-162,77H03-AD; 74B04-DBD,?,P{w[+mC]=GMR77H03-pBPp65ADZpUw}attP40,P{w[+mC]=GMR74B04-pBPZpGdbdUw}attP2,JRC_SS01605,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-163,83B05-AD; 83A12-DBD,?,P{w[+mC]=GMR83B05-pBPp65ADZpUw}attP40,P{w[+mC]=GMR83A12-pBPZpGdbdUw}attP2,JRC_SS01606,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-164,84B12-AD; 105D12-DBD,?,P{w[+mC]=GMR84B12-pBPp65ADZpUw}attP40,P{w[+mC]=BJD105D12-pBPZpGdbdUw}attP2,JRC_SS01607 (L/TM6B),"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)\",
S-165,94E01-AD; 115F05-DBD,?,P{w[+mC]=GMR94E01-pBPp65ADZpUw}attP40,P{w[+mC]=BJD115F05-pBPZpGdbdUw}attP2,JRC_SS01608,"Same as S-29. Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-166,64D11-AD; 114H09-DBD,?,P{w[+mC]=GMR64D11-pBPp65ADZpUw}attP40,P{w[+mC]=BJD114H09-pBPZpGdbdUw}attP2,JRC_SS01875,"Yoshi Aso/ Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-167,119A05-AD; 105G01-DBD,?,P{w[+mC]=BJD119A05-pBPp65ADZpUw}attP40,P{w[+mC]=BJD105G01-pBPZpGdbdUw}attP2,JRC_SS02111,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
S-168,107A12-AD; 107A0-DBD,?,P{w[+mC]=BJD107A12-pBPp65ADZpUw}attP40,P{w[+mC]=BJD107A06-pBPZpGdbdUw}attP2,JRC_SS02256,"Descending Interneuron (Unpublished, gift from Wyatt, Gwyneth, Hiro.  Do not distribute. 3/15)",
